"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10"
"Virginia",11,1350,1395,1395,1395,1450,1500,1500,1500,1500,1500,1500,1450,1425,1450,1500,1550,1550,1550,1575,1500,1500,1500,1495,1475,1495,1497,1500,1550,1595,1600,1595,1550,1550,1550,1500,1500,1525,1550,1550,1550,1595,1550,1550,1595,1600,1600,1600,1599.5,1600,1600,1600,1650,1650,1695,1675,1650,1650,1650,1642.5,1650,1650,1650,1654.5,1695,1712.5,1700,1725,1700,1695,1650,1650,1650,1650,1650,1695,1700,1700,1750,1750,1700,1695
"Washington",12,,,,,,,,,,,,,1300,1270,1295,1295,1300,1275,1200,1198,1195,1195,1150,1150,1150,1152.5,1142,1195,1200,1195,1200,1200,1200,1200,1175,1150,1100,1100,1125,1175,1150,1099,1150,1200,1350,1395,1395,1400,1395,1395,1395,1350,1395,1400,1400,1450,1412.5,1450,1400,1450,1495,1499,1495,1500,1500,1595,1650,1600,1650,1650,1600,1600,1600,1575,1600,1695,1700,1725,1750,1775,1750
"Massachusetts",13,,,,,1850,1800,1650,1737.5,1728,1800,1800,1875,1800,1750,1790,1795,1800,1850,1850,1800,1800,1800,1800,1800,1895,1900,1975,1950,1950,1950,1925,2000,2000,2020,1990,2100,2200,2100,2200,2200,2200,2200,2175,2150,2200,2200,2200,2200,2200,2200,2200,2370,2400,2400,2350,2300,2250,2250,2250,2400,2400,2400,2400,2400,2400,2400,2400,2400,2300,2340,2400,2500,2500,2500,2495,2400,2400,2400,2400,2400,2310
"Indiana",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,925,975,950,990,990,950,950,1020,999,995,975,950,950,1000,995,982.5,995,1075,1050,1099.5,1012.5,1000
"Arizona",15,,1322.5,1372.5,1200,1150,1100,1200,1200,1195,1200,1200,1080,1025,1000,1095,1050,1000,985,975,995,995,995,995,995,995,979.5,950,949.5,950,950,950,950,950,966,992,950,950,975,975,950,950,925,900,950,995,975,995,995,995,995,995,1050,1025,1044,1025,1000,1000,1000,1045,1044,1100,1100,1175,1153,1195,1150,1195,1175,1150,1162.5,1195,1200,1200,1200,1200,1131,1105,1100,1100,1050,1100
"Tennessee",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,1175,1195,1150,1150,1150,1125,1150,1195,1195,1200,1195,1195,1100,1097.5,1095,1100,1100,1195,1195,1225,1200,1245,1225,1200,1200,1225,1250,1295,1295,1295,1300,1282.5,1250,1250,1245
"Missouri",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1050,1000,999.5,1000,1000,1050,1095,1050,1000,1050,1050,950,1000,975,975,995,1000,1000,995,985,995,1000,995,975,975,975,975,975,995,975,985,975,995,1000,1000
"Maryland",18,1500,1500,1527.5,1550,1600,1650,1665,1600,1550,1550,1550,1555,1595,1600,1595,1600,1650,1600,1600,1600,1600,1600,1600,1595,1595,1550,1495,1495,1550,1500,1550,1550,1550,1550,1550,1550,1550,1575,1575,1550,1550,1575,1575,1600,1650,1650,1650,1650,1650,1650,1650,1650,1650,1695,1700,1675,1650,1650,1650,1650,1650,1650,1650,1675,1675,1675,1650,1650,1650,1650,1650,1650,1650,1650,1650,1695,1700,1695,1700,1650,1650
"Wisconsin",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1050,1050,1049.5,1045,1100,1050,1060,1050,1080,1150,995,1070,1075,975,1035,1200,1205,1200,1275,1080,1200,1125,1050,1097.5
"Minnesota",20,,,,,,,,,,,1197.5,1200,1250,1250,1275,1250,1250,1295,1250,1245,1225,1200,1195,1175,1198,1200,1195,1199,1225,1249,1212.5,1245,1200,1250,1300,1299,1295,1295,1295,1250,1275,1195,1200,1250,1295,1297,1295,1295,1295,1295,1295,1295,1300,1300,1300,1312.5,1300,1295,1300,1325,1300,1300,1350,1375,1375,1350,1350,1350,1345,1350,1350,1350,1351,1375,1347,1350,1350,1375,1350,1350,1350
"Colorado",21,,,,,,,,,,,,,,,,,,,,,1100,1075,1050,1095,1095,1095,1095,1050,1100,1100,1100,1197,1195,1175,1195,1184,1195,1151,1200,1150,1150,1110,1095,1100,1200,1250,1225,1250,1250,1250,1295,1299.5,1334,1334,1350,1350,1375,1350,1300,1375,1375,1400,1475,1450,1450,1500,1575,1550,1550,1495,1500,1550,1550,1575,1550,1550,1500,1495,1525,1495,1500
"Alabama",22,,,,,,,,,,,,925,800,795,790,800,825,875,850,850,850,850,875,795,867.5,900,750,700,800,774.5,825,800,825,850,775,750,750,717,732.5,750,750,750,765,795,850,875,900,850,850,850,850,850,850,850,850,899,900,850,850,850,850,850,825,850,850,850,850,850,850,850,850,865,865,875,875,895,900,895,900,875,875
"South Carolina",23,,1000,1000,1025,1000,1012.5,950,975,1000,995,1000,900,895,897.5,950,950,950,925,950,900,900,895,900,900,900,900,900,900,950,900,900,925,950,900,900,900,900,925,950,925,980,975,997,1000,1000,995,960,1050,1000,1000,1000,1000,1000,1000,1050,1050,1000,1000,1007.5,995,1000,1100,1100,1125,1157.5,1125,1175,1150,1125,1075,1098.5,1100,1150,1197.5,1100,1200,1175,1150,1100,1150,1150
"Louisiana",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1100,1025,1000,1025,1025,1100,1100,1195,1100,1100,1150,1100,1100,1037.5,1000,1100,1100,1127.5,1150,1200,1350,1200,1200,1200,1300,1200,1295,1300,1295,1250,1250,1275,1200,1250,1250
"Kentucky",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950,900,900,995,990,990,997.5,1050,1012.5,975,1000,995,990,950,950,950,950,995,999,1000,995,1000,1000,975,950,950
"Oregon",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195,1195,1195,1195,1195,1195,1200,1230,1250,1295,1299,1299,1295,1295,1295,1262.5,1295,1325,1312.5,1350,1395,1445,1485,1400,1412.5,1399,1495,1450,1450,1445,1400,1495,1495,1450,1450,1495
"Connecticut",27,1200,1272.5,1300,1275,1380,1395,1450,1425,1400,1325,1395,1450,1400,1400,1450,1450,1537.5,1450,1400,1400,1395,1350,1350,1350,1400,1450,1400,1350,1400,1400,1400,1400,1380,1375,1300,1300,1300,1300,1325,1300,1300,1300,1275,1395,1475,1450,1450,1450,1450,1425,1450,1475,1495,1500,1500,1500,1450,1400,1400,1400,1400,1425,1400,1400,1400,1450,1450,1450,1400,1400,1400,1400,1400,1450,1450,1450,1400,1400,1400,1400,1400
"Arkansas",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950,900,900,950,875,875,875,895,850,850,950,1100,975,1100,1100,950,800,795,807.5,700
"Utah",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1037.5,1000,1005,1050,1035,1075,975,995,995,1050,1095,1095,1050,1050,1095,1050,1000,1095,1059,1050,1075,1050,1075,1050,1095,1100,1050,1095,1062.5,1095,1095,1149.5,1195,1150,1200,1200
"Nevada",30,897.5,925,900,900,850,899,950,950,925,895,825,875,850,850,850,895,850,895,875,850,850,850,850,850,850,850,825,825,825,825,800,825,800,845,850,850,830,850,850,850,850,900,920,895,850,850,850,875,875,875,875,895,895,895,900,900,920,925,950,950,949,950,950,950,975,950,950,950,950,950,950,950,950,950,975,960,1000,950,950,995,1095
"New Mexico",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,995,900,925,925,950,900,897.5,925,875,895,900,895,900,900,950,925,900,912.5,895,877.5,875,895,895,900,900,900,912.5,975,875,995,895
"Nebraska",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095,1100,1062.5,1150,1050,1032.5,1090,1100,1200,1200,1250,1225,1197.5,1225,1295,1150,1272.5,1212.5
"Idaho",33,,,,,,,,,,,,,,,,,,,,,,,1037.5,937.5,950,829.5,795,825,697.5,695,695,725,695,675,635,650,645,675,650,645,650,650,650,665,695,725,725,825,875,797.5,795,725,695,695,725,737.5,750,750,775,800,750,750,725,725,772.5,795,850,850,800,750,800,800,825,850,850,725,825,725,850,850,785
"Hawaii",34,,,,,,,,,,,,,1850,1800,1700,1700,1700,1700,1700,1750,1700,1700,1700,1700,1750,1796,1850,1800,1800,1800,1800,1800,1800,1812.5,1900,1950,1900,1895,1923.5,1995,1950,1800,1800,1850,1962.5,1995,2000,2000,2000,1850,1800,2000,2000,1997.5,2000,2000,2000,2000,2100,2150,2200,2200,2250,2200,2200,2197.5,2100,2100,2100,2050,2100,2200,2100,2200,2250,2200,2100,2000,2100,1950,2000
"New Hampshire",35,,,,,,,,,,,,,,,,,,1110,1100,1150,1150,1200,1200,1150,1100,1145,1195,1125,1137.5,1175,1200,1200,1200,1250,1200,1100,1112.5,1100,1100,1200,1195,1095,1100,1150,1295,1280,1250,1250,1200,1225,1200,1250,1275,1297.5,1280,1300,1225,1225,1250,1250,1250,1300,1295,1300,1312.5,1350,1372.5,1337.5,1360,1325,1350,1350,1300,1300,1300,1362.5,1450,1375,1400,1400,1400
"Rhode Island",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1350,1250,1250,1250,1300,1500,1425,1400,1400,1400,1387.5,1400,1450,1485,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1600,1550,1525,1497.5,1500,1500,1500,1500,1550
"Alaska",37,,,,,,,,,,,,,,,,,,,,,,,,1550,1500,1350,1350,1399.5,1450,1595,1450,1500,1500,1500,1450,1350,1500,1500,1387.5,1285,1295,1300,1250,1400,1600,1550,1400,1425,1450,1395,1350,1412.5,1595,1600,1400,1595,1595,1575,1560,1600,1450,1500,1597.5,1600,1600,1590,1500,1500,1495,1550,1495,1500,1500,1495,1450,1495,1500,1450,1450,1400,1400
"District of Columbia",38,2050,1900,1974.5,2000,2150,2400,2290,2150,2200,2150,2290,2400,2301,2297.5,2300,2300,2345,2400,2380,2345,2400,2400,2214,2300,2300,2395,2350,2300,2300,2300,2275,2400,2400,2410,2350,2350,2500,2500,2350,2300,2395,2367.5,2360,2390,2272.5,2300,2350,2350,2400,2350,2350,2400,2400,2450,2500,2450,2400,2400,2350,2450,2400,2450,2400,2475,2450,2450,2500,2550,2500,2490,2450,2500,2500,2500,2495,2500,2500,2500,2500,2500,2450
